SDF_ID,county,year,month,sale_date,sale_price,dom_reported,data_year,zip_code,price_segment
C49-2021-0002724,Marion,2021,2,2021-02-09,375000.0,0,2021,46204,entry
C49-2021-0002725,Marion,2021,2,2021-02-12,161500.0,0,2021,46256,entry
C49-2021-0002726,Marion,2021,2,2021-02-04,160000.0,0,2021,46229,entry
C49-2021-0002727,Marion,2021,2,2021-02-17,300000.0,0,2021,46225,entry
C49-2021-0002728,Marion,2021,2,2021-02-18,1500000.0,0,2021,46204,luxury
C49-2021-0002729,Marion,2021,2,2021-02-16,266000.0,0,2021,46260,entry
C49-2021-0002730,Marion,2021,2,2021-02-17,165000.0,0,2021,46219,entry
C49-2021-0002733,Marion,2021,2,2021-02-18,272000.0,0,2021,46227,entry
C49-2021-0002734,Marion,2021,1,2021-01-08,240000.0,0,2021,46268,entry
C49-2021-0002735,Marion,2021,2,2021-02-09,112000.0,0,2021,46107,entry
C49-2021-0002736,Marion,2021,2,2021-02-12,173000.0,0,2021,46237,entry
C49-2021-0002737,Marion,2021,2,2021-02-12,113000.0,0,2021,46214,entry
C49-2021-0002738,Marion,2021,2,2021-02-12,168000.0,0,2021,46107,entry
C49-2021-0002739,Marion,2021,2,2021-02-11,149550.0,0,2021,46237,entry
C49-2021-0002740,Marion,2021,2,2021-02-11,149550.0,0,2021,46237,entry
C49-2021-0002741,Marion,2021,2,2021-02-12,120000.0,0,2021,46221,entry
C49-2021-0002742,Marion,2021,2,2021-02-17,90000.0,0,2021,46222,entry
C49-2021-0002743,Marion,2021,2,2021-02-17,460000.0,0,2021,46236,move_up
C49-2021-0002744,Marion,2021,2,2021-02-12,137500.0,0,2021,46259,entry
C49-2021-0002745,Marion,2021,2,2021-02-16,75900.0,0,2021,46222,entry
C49-2021-0002746,Marion,2021,2,2021-02-16,208000.0,0,2021,46227,entry
C49-2021-0002747,Marion,2021,2,2021-02-12,110000.0,0,2021,46214,entry
C49-2021-0002748,Marion,2021,2,2021-02-16,235000.0,0,2021,46239,entry
C49-2021-0002749,Marion,2021,2,2021-02-16,103500.0,0,2021,46226,entry
C49-2021-0002750,Marion,2021,2,2021-02-17,213896.0,0,2021,46235,entry
C49-2021-0002751,Marion,2021,2,2021-02-16,210000.0,0,2021,46237,entry
C49-2021-0002752,Marion,2021,2,2021-02-10,67000.0,0,2021,46203,entry
C49-2021-0002753,Marion,2021,1,2021-01-04,157000.0,0,2021,46231,entry
C49-2021-0002754,Marion,2021,2,2021-02-13,78500.0,0,2021,46201,entry
C49-2021-0002755,Marion,2021,2,2021-02-17,230500.0,0,2021,46203,entry
C49-2021-0002757,Marion,2021,2,2021-02-16,177500.0,0,2021,46237,entry
C49-2021-0002758,Marion,2021,2,2021-02-17,134500.0,0,2021,46226,entry
C49-2021-0002759,Marion,2021,2,2021-02-15,79000.0,0,2021,46218,entry
C49-2021-0002761,Marion,2021,2,2021-02-22,53000.0,0,2021,46203,entry
C49-2021-0002762,Marion,2021,2,2021-02-11,215905.0,0,2021,46113,entry
C49-2021-0002763,Marion,2021,2,2021-02-10,211005.0,0,2021,46235,entry
C49-2021-0002764,Marion,2021,2,2021-02-12,153700.0,0,2021,46221,entry
C49-2021-0002765,Marion,2021,2,2021-02-18,169000.0,30,2021,46227,entry
C49-2021-0002769,Marion,2021,2,2021-02-19,140000.0,0,2021,46224,entry
C49-2021-0002772,Marion,2021,2,2021-02-19,84900.0,0,2021,46226,entry
C49-2021-0002775,Marion,2021,2,2021-02-18,125000.0,0,2021,46226,entry
C49-2021-0002779,Marion,2021,2,2021-02-12,150000.0,5,2021,46240,entry
C49-2021-0002780,Marion,2021,2,2021-02-16,145000.0,0,2021,46201,entry
C49-2021-0002781,Marion,2021,2,2021-02-12,138000.0,0,2021,46217,entry
C49-2021-0002782,Marion,2021,2,2021-02-16,210000.0,0,2021,46113,entry
C49-2021-0002783,Marion,2021,2,2021-02-11,138000.0,0,2021,46219,entry
C49-2021-0002784,Marion,2021,2,2021-02-16,106000.0,0,2021,46203,entry
C49-2021-0002786,Marion,2021,2,2021-02-17,245500.0,0,2021,46202,entry
C49-2021-0002787,Marion,2021,2,2021-02-17,165000.0,0,2021,46254,entry
C49-2021-0002788,Marion,2021,2,2021-02-14,180000.0,0,2021,46236,entry
C49-2021-0002790,Marion,2021,2,2021-02-18,140000.0,0,2021,46241,entry
C49-2021-0002791,Marion,2021,2,2021-02-17,2055000.0,0,2021,46229,luxury
C49-2021-0002792,Marion,2021,2,2021-02-17,255000.0,5,2021,46220,entry
C49-2021-0002794,Marion,2021,2,2021-02-09,925000.0,0,2021,46260,move_up
C49-2021-0002795,Marion,2021,2,2021-02-16,205000.0,0,2021,46225,entry
C49-2021-0002796,Marion,2021,2,2021-02-16,180000.0,0,2021,46214,entry
C49-2021-0002797,Marion,2021,2,2021-02-18,223917.0,0,2021,46235,entry
C49-2021-0002798,Marion,2021,2,2021-02-17,170000.0,0,2021,46239,entry
C49-2021-0002799,Marion,2021,2,2021-02-12,489000.0,0,2021,46236,move_up
C49-2021-0002801,Marion,2021,2,2021-02-19,115000.0,0,2021,46224,entry
C49-2021-0002803,Marion,2021,2,2021-02-12,220000.0,0,2021,46107,entry
C49-2021-0002804,Marion,2021,2,2021-02-17,109900.0,0,2021,46222,entry
C49-2021-0002805,Marion,2021,2,2021-02-10,120000.0,0,2021,46205,entry
C49-2021-0002808,Marion,2021,2,2021-02-16,239500.0,1,2021,46220,entry
C49-2021-0002810,Marion,2021,2,2021-02-18,235000.0,30,2021,46217,entry
C49-2021-0002811,Marion,2021,2,2021-02-19,80000.0,0,2021,46201,entry
C49-2021-0002812,Marion,2021,2,2021-02-17,217000.0,0,2021,46256,entry
C49-2021-0002813,Marion,2021,2,2021-02-12,78000.0,0,2021,46218,entry
C49-2021-0002816,Marion,2021,2,2021-02-18,270000.0,3,2021,46220,entry
C49-2021-0002818,Marion,2021,2,2021-02-11,90000.0,0,2021,46203,entry
C49-2021-0002820,Marion,2021,2,2021-02-18,393825.0,0,2021,46237,move_up
C49-2021-0002821,Marion,2021,2,2021-02-12,135100.0,0,2021,46214,entry
C49-2021-0002822,Marion,2021,2,2021-02-19,69900.0,1,2021,46219,entry
C49-2021-0002823,Marion,2021,1,2021-01-27,205500.0,0,2021,46221,entry
C49-2021-0002825,Marion,2021,2,2021-02-17,288581.0,0,2021,46239,entry
C49-2021-0002826,Marion,2021,2,2021-02-18,155000.0,90,2021,46217,entry
C49-2021-0002827,Marion,2021,2,2021-02-05,433000.0,5,2021,46202,move_up
C49-2021-0002829,Marion,2021,2,2021-02-19,78000.0,0,2021,46201,entry
C49-2021-0002830,Marion,2021,2,2021-02-18,61000.0,0,2021,46221,entry
C49-2021-0002831,Marion,2021,2,2021-02-19,70100.0,0,2021,46218,entry
C49-2021-0002836,Marion,2021,2,2021-02-12,85000.0,0,2021,46201,entry
C49-2021-0002839,Marion,2021,2,2021-02-18,300000.0,0,2021,46202,entry
C49-2021-0002842,Marion,2021,2,2021-02-19,145000.0,0,2021,46229,entry
C49-2021-0002843,Marion,2021,2,2021-02-17,80000.0,0,2021,46203,entry
C49-2021-0002844,Marion,2021,2,2021-02-19,115000.0,0,2021,46226,entry
C49-2021-0002845,Marion,2021,2,2021-02-19,210000.0,0,2021,46220,entry
C49-2021-0002846,Marion,2021,2,2021-02-18,152500.0,0,2021,46203,entry
C49-2021-0002847,Marion,2021,2,2021-02-19,178000.0,0,2021,46204,entry
C49-2021-0002848,Marion,2021,2,2021-02-19,185100.0,0,2021,46227,entry
C49-2021-0002849,Marion,2021,2,2021-02-05,210000.0,0,2021,46254,entry
C49-2021-0002850,Marion,2021,2,2021-02-19,70000.0,0,2021,46218,entry
C49-2021-0002851,Marion,2021,2,2021-02-19,455000.0,0,2021,46202,move_up
C49-2021-0002852,Marion,2021,2,2021-02-19,125000.0,0,2021,46268,entry
C49-2021-0002853,Marion,2021,2,2021-02-04,145000.0,0,2021,46237,entry
C49-2021-0002854,Marion,2021,2,2021-02-19,255000.0,0,2021,46217,entry
C49-2021-0002855,Marion,2021,2,2021-02-19,199000.0,0,2021,46268,entry
C49-2021-0002856,Marion,2021,2,2021-02-19,70000.0,0,2021,46268,entry
C49-2021-0002857,Marion,2021,2,2021-02-19,160000.0,0,2021,46201,entry
C49-2021-0002858,Marion,2021,2,2021-02-19,188000.0,0,2021,46227,entry
C49-2021-0002859,Marion,2021,2,2021-02-19,118500.0,0,2021,46218,entry
C49-2021-0002860,Marion,2021,2,2021-02-18,165000.0,30,2021,46205,entry
C49-2021-0002861,Marion,2021,2,2021-02-12,227500.0,0,2021,46220,entry
C49-2021-0002862,Marion,2021,2,2021-02-04,90000.0,0,2021,46254,entry
C49-2021-0002863,Marion,2021,2,2021-02-12,287500.0,0,2021,46250,entry
C49-2021-0002864,Marion,2021,2,2021-02-12,185000.0,0,2021,46260,entry
C49-2021-0002865,Marion,2021,2,2021-02-19,72000.0,30,2021,46226,entry
C49-2021-0002866,Marion,2021,2,2021-02-12,142500.0,0,2021,46201,entry
C49-2021-0002867,Marion,2021,2,2021-02-17,155000.0,0,2021,46219,entry
C49-2021-0002868,Marion,2021,2,2021-02-19,170000.0,0,2021,46107,entry
C49-2021-0002869,Marion,2021,2,2021-02-18,177000.0,0,2021,46107,entry
C49-2021-0002870,Marion,2021,2,2021-02-19,72000.0,30,2021,46226,entry
C49-2021-0002871,Marion,2021,2,2021-02-19,80000.0,0,2021,46254,entry
C49-2021-0002872,Marion,2021,2,2021-02-19,125000.0,0,2021,46221,entry
C49-2021-0002873,Marion,2021,2,2021-02-17,155000.0,0,2021,46227,entry
C49-2021-0002874,Marion,2021,2,2021-02-16,65000.0,30,2021,46222,entry
C49-2021-0002884,Marion,2021,2,2021-02-19,108000.0,0,2021,46218,entry
C49-2021-0002894,Marion,2021,2,2021-02-12,170000.0,0,2021,46237,entry
C49-2021-0002896,Marion,2021,2,2021-02-17,100800.0,0,2021,46221,entry
C49-2021-0002897,Marion,2021,2,2021-02-17,104400.0,0,2021,46221,entry
C49-2021-0002898,Marion,2021,2,2021-02-01,135000.0,0,2021,46241,entry
C49-2021-0002899,Marion,2021,2,2021-02-16,60000.0,0,2021,46218,entry
C49-2021-0002900,Marion,2021,2,2021-02-19,210000.0,0,2021,46201,entry
C49-2021-0002901,Marion,2021,2,2021-02-16,175000.0,0,2021,46218,entry
C49-2021-0002902,Marion,2021,2,2021-02-19,183000.0,0,2021,46236,entry
C49-2021-0002903,Marion,2021,2,2021-02-17,185000.0,0,2021,46217,entry
C49-2021-0002905,Marion,2021,2,2021-02-19,367000.0,0,2021,46227,entry
C49-2021-0002906,Marion,2021,2,2021-02-17,110000.0,0,2021,46205,entry
C49-2021-0002907,Marion,2021,2,2021-02-18,187500.0,0,2021,46240,entry
C49-2021-0002908,Marion,2021,2,2021-02-19,165000.0,0,2021,46237,entry
C49-2021-0002909,Marion,2021,2,2021-02-17,171000.0,0,2021,46235,entry
C49-2021-0002910,Marion,2021,2,2021-02-16,99900.0,0,2021,46235,entry
C49-2021-0002911,Marion,2021,2,2021-02-18,162000.0,0,2021,46250,entry
C49-2021-0002912,Marion,2021,2,2021-02-17,255000.0,0,2021,46237,entry
C49-2021-0002913,Marion,2021,2,2021-02-19,55000.0,0,2021,46201,entry
C49-2021-0002914,Marion,2021,2,2021-02-17,276000.0,0,2021,46077,entry
C49-2021-0002915,Marion,2021,2,2021-02-11,85000.0,0,2021,46203,entry
C49-2021-0002916,Marion,2021,2,2021-02-11,130000.0,0,2021,46203,entry
C49-2021-0002917,Marion,2021,2,2021-02-11,80000.0,0,2021,46203,entry
C49-2021-0002918,Marion,2021,2,2021-02-11,140000.0,0,2021,46203,entry
C49-2021-0002919,Marion,2021,2,2021-02-18,260000.0,0,2021,46227,entry
C49-2021-0002920,Marion,2021,2,2021-02-19,165000.0,20,2021,46217,entry
C49-2021-0002922,Marion,2021,2,2021-02-18,289500.0,0,2021,46240,entry
C49-2021-0002923,Marion,2021,2,2021-02-05,80000.0,0,2021,46239,entry
C49-2021-0002924,Marion,2021,2,2021-02-19,430000.0,0,2021,46225,move_up
C49-2021-0002925,Marion,2021,2,2021-02-18,345500.0,0,2021,46203,entry
C49-2021-0002926,Marion,2021,2,2021-02-17,150000.0,0,2021,46217,entry
C49-2021-0002927,Marion,2021,2,2021-02-16,132900.0,0,2021,46214,entry
C49-2021-0002929,Marion,2021,2,2021-02-18,80000.0,0,2021,46226,entry
C49-2021-0002931,Marion,2021,2,2021-02-18,265000.0,0,2021,46237,entry
C49-2021-0002934,Marion,2021,2,2021-02-18,2300000.0,0,2021,46240,luxury
C49-2021-0002935,Marion,2021,2,2021-02-18,475000.0,25,2021,46220,move_up
C49-2021-0002936,Marion,2021,2,2021-02-10,94000.0,0,2021,46226,entry
C49-2021-0002938,Marion,2021,2,2021-02-17,795000.0,0,2021,46240,move_up
C49-2021-0002939,Marion,2021,1,2021-01-27,94000.0,0,2021,46241,entry
C49-2021-0002941,Marion,2021,2,2021-02-19,580000.0,0,2021,46250,move_up
C49-2021-0002942,Marion,2021,2,2021-02-10,79500.0,0,2021,46226,entry
C49-2021-0002943,Marion,2021,2,2021-02-16,169900.0,0,2021,46201,entry
C49-2021-0002944,Marion,2021,2,2021-02-27,282000.0,0,2021,46239,entry
C49-2021-0002945,Marion,2021,2,2021-02-16,287000.0,10,2021,46240,entry
C49-2021-0002946,Marion,2021,2,2021-02-19,230000.0,25,2021,46219,entry
C49-2021-0002947,Marion,2021,2,2021-02-18,175000.0,1,2021,46236,entry
C49-2021-0002950,Marion,2021,2,2021-02-18,205000.0,0,2021,46219,entry
C49-2021-0002952,Marion,2021,2,2021-02-18,128000.0,0,2021,46214,entry
C49-2021-0002953,Marion,2021,2,2021-02-19,160000.0,0,2021,46226,entry
C49-2021-0002954,Marion,2021,2,2021-02-16,55850.0,0,2021,46107,entry
C49-2021-0002955,Marion,2021,2,2021-02-22,180000.0,0,2021,46214,entry
C49-2021-0002957,Marion,2021,2,2021-02-19,179900.0,2,2021,46208,entry
C49-2021-0002959,Marion,2021,2,2021-02-12,155000.0,0,2021,46254,entry
C49-2021-0002962,Marion,2021,1,2021-01-27,202500.0,0,2021,46239,entry
C49-2021-0002963,Marion,2021,2,2021-02-19,169900.0,10,2021,46217,entry
C49-2021-0002966,Marion,2021,2,2021-02-19,400000.0,7,2021,46278,move_up
C49-2021-0002968,Marion,2021,2,2021-02-10,86500.0,0,2021,46226,entry
C49-2021-0002970,Marion,2021,1,2021-01-13,193000.0,0,2021,46214,entry
C49-2021-0002971,Marion,2021,2,2021-02-22,82000.0,0,2021,46203,entry
C49-2021-0002973,Marion,2021,2,2021-02-19,78500.0,0,2021,46203,entry
C49-2021-0002974,Marion,2021,2,2021-02-10,130000.0,0,2021,46254,entry
C49-2021-0002977,Marion,2021,2,2021-02-09,57000.0,0,2021,46210,entry
C49-2021-0002978,Marion,2021,2,2021-02-19,228000.0,0,2021,46268,entry
C49-2021-0002980,Marion,2021,2,2021-02-19,206000.0,20,2021,46217,entry
C49-2021-0002981,Marion,2021,2,2021-02-22,221100.0,0,2021,46222,entry
C49-2021-0002982,Marion,2021,2,2021-02-10,84000.0,0,2021,46254,entry
C49-2021-0002983,Marion,2021,2,2021-02-19,190000.0,0,2021,46268,entry
C49-2021-0002984,Marion,2021,2,2021-02-17,135000.0,0,2021,46203,entry
C49-2021-0002985,Marion,2021,2,2021-02-12,126000.0,0,2021,46202,entry
C49-2021-0002986,Marion,2021,2,2021-02-12,317500.0,0,2021,46204,entry
C49-2021-0002987,Marion,2021,2,2021-02-18,67000.0,0,2021,46226,entry
C49-2021-0002988,Marion,2021,2,2021-02-10,155000.0,0,2021,46217,entry
C49-2021-0002990,Marion,2021,2,2021-02-12,245000.0,0,2021,46228,entry
C49-2021-0002991,Marion,2021,2,2021-02-17,175000.0,0,2021,46214,entry
C49-2021-0002992,Marion,2021,2,2021-02-05,310000.0,0,2021,46260,entry
C49-2021-0002993,Marion,2021,2,2021-02-22,100000.0,0,2021,46218,entry
C49-2021-0002996,Marion,2021,2,2021-02-11,80000.0,0,2021,46227,entry
C49-2021-0002997,Marion,2021,2,2021-02-16,149900.0,0,2021,46227,entry
C49-2021-0003000,Marion,2021,2,2021-02-17,74900.0,0,2021,46226,entry
C49-2021-0003001,Marion,2021,2,2021-02-19,95000.0,0,2021,46203,entry
C49-2021-0003003,Marion,2021,2,2021-02-19,65000.0,0,2021,46201,entry
C49-2021-0003005,Marion,2021,2,2021-02-19,144900.0,0,2021,46208,entry
C49-2021-0003006,Marion,2021,2,2021-02-19,660000.0,0,2021,46208,move_up
C49-2021-0003007,Marion,2021,2,2021-02-18,124000.0,0,2021,46201,entry
C49-2021-0003009,Marion,2021,2,2021-02-18,227500.0,0,2021,46208,entry
C49-2021-0003010,Marion,2021,2,2021-02-19,160000.0,0,2021,46203,entry
C49-2021-0003011,Marion,2021,2,2021-02-18,77500.0,0,2021,46218,entry
C49-2021-0003012,Marion,2021,2,2021-02-17,135000.0,0,2021,46205,entry
C49-2021-0003014,Marion,2021,2,2021-02-18,60000.0,0,2021,46203,entry
C49-2021-0003017,Marion,2021,2,2021-02-22,251500.0,0,2021,46202,entry
C49-2021-0003018,Marion,2021,2,2021-02-16,85000.0,0,2021,46201,entry
C49-2021-0003020,Marion,2021,2,2021-02-22,179900.0,0,2021,46237,entry
C49-2021-0003021,Marion,2021,2,2021-02-12,110000.0,0,2021,46221,entry
C49-2021-0003022,Marion,2021,2,2021-02-22,259900.0,0,2021,46228,entry
C49-2021-0003023,Marion,2021,2,2021-02-12,55000.0,0,2021,46201,entry
C49-2021-0003024,Marion,2021,2,2021-02-22,155000.0,0,2021,46222,entry
C49-2021-0003025,Marion,2021,2,2021-02-11,233000.0,0,2021,46219,entry
C49-2021-0003026,Marion,2021,2,2021-02-16,246670.0,0,2021,46239,entry
C49-2021-0003027,Marion,2021,2,2021-02-12,234000.0,0,2021,46256,entry
C49-2021-0003028,Marion,2021,2,2021-02-12,90000.0,0,2021,46201,entry
C49-2021-0003029,Marion,2021,2,2021-02-19,105000.0,0,2021,46222,entry
C49-2021-0003030,Marion,2021,2,2021-02-12,120000.0,0,2021,46201,entry
C49-2021-0003031,Marion,2021,2,2021-02-19,280000.0,0,2021,46240,entry
C49-2021-0003032,Marion,2021,2,2021-02-12,135000.0,0,2021,46201,entry
C49-2021-0003033,Marion,2021,2,2021-02-11,95000.0,0,2021,46226,entry
C49-2021-0003034,Marion,2021,2,2021-02-17,212000.0,0,2021,46204,entry
C49-2021-0003036,Marion,2021,2,2021-02-22,262000.0,0,2021,46225,entry
C49-2021-0003037,Marion,2021,2,2021-02-11,227900.0,0,2021,46256,entry
C49-2021-0003039,Marion,2021,2,2021-02-07,61500.0,0,2021,46278,entry
C49-2021-0003043,Marion,2021,2,2021-02-19,395000.0,0,2021,46208,move_up
C49-2021-0003044,Marion,2021,2,2021-02-19,153400.0,0,2021,46234,entry
C49-2021-0003045,Marion,2021,2,2021-02-22,740000.0,0,2021,46256,move_up
C49-2021-0003046,Marion,2021,2,2021-02-17,124900.0,0,2021,46222,entry
C49-2021-0003047,Marion,2021,2,2021-02-19,160000.0,0,2021,46224,entry
C49-2021-0003048,Marion,2021,2,2021-02-04,247900.0,0,2021,46237,entry
C49-2021-0003049,Marion,2021,2,2021-02-16,520000.0,0,2021,46240,move_up
C49-2021-0003050,Marion,2021,2,2021-02-18,76000.0,30,2021,46226,entry
C49-2021-0003051,Marion,2021,2,2021-02-19,334500.0,0,2021,46235,entry
C49-2021-0003052,Marion,2021,2,2021-02-10,64000.0,0,2021,46203,entry
C49-2021-0003053,Marion,2021,2,2021-02-22,272500.0,5,2021,46203,entry
C49-2021-0003055,Marion,2021,2,2021-02-17,215000.0,0,2021,46217,entry
C49-2021-0003056,Marion,2021,2,2021-02-17,81500.0,0,2021,46208,entry
C49-2021-0003059,Marion,2021,2,2021-02-22,135000.0,0,2021,46201,entry
C49-2021-0003064,Marion,2021,2,2021-02-18,94900.0,0,2021,46203,entry
C49-2021-0003066,Marion,2021,2,2021-02-17,119900.0,0,2021,46222,entry
C49-2021-0003067,Marion,2021,2,2021-02-19,133400.0,2,2021,46203,entry
C49-2021-0003069,Marion,2021,2,2021-02-15,50505.0,0,2021,46208,entry
C49-2021-0003071,Marion,2021,2,2021-02-18,165250.0,4,2021,46235,entry
C49-2021-0003073,Marion,2021,2,2021-02-22,500000.0,0,2021,46260,move_up
C49-2021-0003074,Marion,2021,2,2021-02-22,182000.0,0,2021,46268,entry
C49-2021-0003075,Marion,2021,2,2021-02-18,185000.0,0,2021,46113,entry
C49-2021-0003076,Marion,2021,2,2021-02-19,1299999.0,0,2021,46228,luxury
C49-2021-0003077,Marion,2021,2,2021-02-19,150000.0,8,2021,46226,entry
C49-2021-0003078,Marion,2021,2,2021-02-22,200000.0,0,2021,46241,entry
C49-2021-0003080,Marion,2021,2,2021-02-19,150000.0,6,2021,46217,entry
C49-2021-0003081,Marion,2021,2,2021-02-22,220000.0,0,2021,46222,entry
C49-2021-0003082,Marion,2021,2,2021-02-09,210000.0,0,2021,46220,entry
C49-2021-0003083,Marion,2021,2,2021-02-18,129500.0,1,2021,46268,entry
C49-2021-0003084,Marion,2021,2,2021-02-23,80000.0,0,2021,46241,entry
C49-2021-0003085,Marion,2021,2,2021-02-22,274000.0,0,2021,46220,entry
C49-2021-0003087,Marion,2021,2,2021-02-22,306000.0,0,2021,46220,entry
C49-2021-0003089,Marion,2021,2,2021-02-19,132900.0,0,2021,46218,entry
C49-2021-0003090,Marion,2021,2,2021-02-19,120000.0,0,2021,46201,entry
C49-2021-0003092,Marion,2021,2,2021-02-16,382000.0,0,2021,46220,move_up
C49-2021-0003093,Marion,2021,2,2021-02-03,380000.0,0,2021,46256,move_up
C49-2021-0003094,Marion,2021,2,2021-02-20,160000.0,0,2021,46219,entry
C49-2021-0003097,Marion,2021,2,2021-02-17,171000.0,0,2021,46203,entry
C49-2021-0003098,Marion,2021,2,2021-02-18,120000.0,0,2021,46205,entry
C49-2021-0003100,Marion,2021,2,2021-02-05,925000.0,0,2021,46278,move_up
C49-2021-0003101,Marion,2021,2,2021-02-18,115800.0,0,2021,46222,entry
C49-2021-0003102,Marion,2021,2,2021-02-04,182900.0,0,2021,46224,entry
C49-2021-0003103,Marion,2021,2,2021-02-12,538250.0,0,2021,46240,move_up
C49-2021-0003105,Marion,2021,2,2021-02-16,74000.0,0,2021,46218,entry
C49-2021-0003106,Marion,2021,2,2021-02-13,124500.0,0,2021,46201,entry
C49-2021-0003107,Marion,2021,2,2021-02-23,99500.0,0,2021,46201,entry
C49-2021-0003108,Marion,2021,2,2021-02-19,140000.0,0,2021,46201,entry
C49-2021-0003110,Marion,2021,2,2021-02-22,229900.0,0,2021,46240,entry
C49-2021-0003111,Marion,2021,2,2021-02-22,162500.0,0,2021,46202,entry
C49-2021-0003112,Marion,2021,2,2021-02-22,222000.0,0,2021,46220,entry
C49-2021-0003113,Marion,2021,2,2021-02-19,449900.0,0,2021,46203,move_up
C49-2021-0003114,Marion,2021,2,2021-02-11,175000.0,0,2021,46214,entry
C49-2021-0003116,Marion,2021,2,2021-02-19,425000.0,0,2021,46237,move_up
C49-2021-0003117,Marion,2021,2,2021-02-22,195000.0,1,2021,46268,entry
C49-2021-0003118,Marion,2021,2,2021-02-17,330000.0,0,2021,46256,entry
C49-2021-0003120,Marion,2021,2,2021-02-18,190000.0,3,2021,46224,entry
C49-2021-0003121,Marion,2021,2,2021-02-24,80000.0,1,2021,46235,entry
C49-2021-0003122,Marion,2021,2,2021-02-12,95000.0,0,2021,46201,entry
C49-2021-0003123,Marion,2021,2,2021-02-25,140000.0,1,2021,46235,entry
C49-2021-0003124,Marion,2021,2,2021-02-22,55000.0,2,2021,46222,entry
C49-2021-0003125,Marion,2021,2,2021-02-24,125000.0,1,2021,46107,entry
C49-2021-0003126,Marion,2021,2,2021-02-18,92500.0,0,2021,46222,entry
C49-2021-0003127,Marion,2021,2,2021-02-24,86000.0,1,2021,46226,entry
C49-2021-0003128,Marion,2021,2,2021-02-24,140500.0,0,2021,46208,entry
C49-2021-0003129,Marion,2021,2,2021-02-23,100000.0,0,2021,46214,entry
C49-2021-0003130,Marion,2021,2,2021-02-16,155000.0,0,2021,46201,entry
C49-2021-0003131,Marion,2021,2,2021-02-22,360000.0,4,2021,46239,entry
C49-2021-0003134,Marion,2021,2,2021-02-05,76500.0,0,2021,46201,entry
C49-2021-0003135,Marion,2021,2,2021-02-19,55000.0,0,2021,46218,entry
C49-2021-0003136,Marion,2021,1,2021-01-01,203000.0,0,2021,46254,entry
C49-2021-0003137,Marion,2021,2,2021-02-17,60000.0,0,2021,46201,entry
C49-2021-0003138,Marion,2021,2,2021-02-23,198000.0,0,2021,46214,entry
C49-2021-0003139,Marion,2021,2,2021-02-22,89000.0,4,2021,46208,entry
C49-2021-0003141,Marion,2021,2,2021-02-23,221000.0,20,2021,46234,entry
C49-2021-0003142,Marion,2021,2,2021-02-19,143500.0,0,2021,46237,entry
C49-2021-0003143,Marion,2021,2,2021-02-05,422500.0,0,2021,46208,move_up
C49-2021-0003144,Marion,2021,2,2021-02-19,95000.0,0,2021,46203,entry
C49-2021-0003145,Marion,2021,2,2021-02-22,530000.0,120,2021,46202,move_up
C49-2021-0003146,Marion,2021,2,2021-02-19,362000.0,6,2021,46204,entry
C49-2021-0003147,Marion,2021,2,2021-02-24,145900.0,0,2021,46237,entry
C49-2021-0003148,Marion,2021,2,2021-02-23,505000.0,25,2021,46202,move_up
C49-2021-0003149,Marion,2021,2,2021-02-23,254831.0,0,2021,46239,entry
C49-2021-0003150,Marion,2021,2,2021-02-18,115000.0,0,2021,46218,entry
C49-2021-0003154,Marion,2021,2,2021-02-18,158000.0,4,2021,46234,entry
C49-2021-0003155,Marion,2021,2,2021-02-23,209900.0,0,2021,46219,entry
C49-2021-0003157,Marion,2021,2,2021-02-24,184000.0,0,2021,46227,entry
C49-2021-0003159,Marion,2021,2,2021-02-16,215000.0,0,2021,46205,entry
C49-2021-0003161,Marion,2021,2,2021-02-19,77000.0,0,2021,46203,entry
C49-2021-0003162,Marion,2021,2,2021-02-24,193000.0,0,2021,46227,entry
C49-2021-0003163,Marion,2021,2,2021-02-16,160000.0,0,2021,46217,entry
C49-2021-0003164,Marion,2021,2,2021-02-24,262000.0,4,2021,46234,entry
C49-2021-0003165,Marion,2021,2,2021-02-24,215000.0,0,2021,46237,entry
C49-2021-0003166,Marion,2021,2,2021-02-23,152900.0,0,2021,46201,entry
C49-2021-0003169,Marion,2021,2,2021-02-23,87000.0,0,2021,46222,entry
C49-2021-0003171,Marion,2021,2,2021-02-16,137000.0,0,2021,46254,entry
C49-2021-0003172,Marion,2021,2,2021-02-18,195000.0,0,2021,46224,entry
C49-2021-0003173,Marion,2021,2,2021-02-09,140000.0,0,2021,46220,entry
C49-2021-0003174,Marion,2021,2,2021-02-22,258500.0,0,2021,46254,entry
C49-2021-0003175,Marion,2021,2,2021-02-19,100000.0,0,2021,46202,entry
C49-2021-0003176,Marion,2021,2,2021-02-22,223000.0,0,2021,46259,entry
C49-2021-0003177,Marion,2021,2,2021-02-24,232500.0,0,2021,46205,entry
C49-2021-0003178,Marion,2021,2,2021-02-19,243000.0,0,2021,46254,entry
C49-2021-0003179,Marion,2021,1,2021-01-19,268500.0,0,2021,46219,entry
C49-2021-0003180,Marion,2021,2,2021-02-11,205000.0,0,2021,46237,entry
C49-2021-0003181,Marion,2021,1,2021-01-29,60000.0,0,2021,46217,entry
C49-2021-0003182,Marion,2021,1,2021-01-29,2440000.0,0,2021,46220,luxury
C49-2021-0003184,Marion,2021,1,2021-01-11,95000.0,15,2021,46201,entry
